vvCountHistVlun,vvCountHistVlunPrevious,totalWriteIOsHistVlun,totalWriteIOsHistPortTargets,cpuLatestTotalMaxPct,cpuLatestTotalAvgPct,portTotalAvgIOSizeKB,ddsSizeUsedTiB,nodeCountOffline,nodeCountMissing,ddsSizeUsedTiBPrevious,portTotalBandwidthMBPS,totalsGt32msPct
0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0
0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0
0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0
0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0
0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0
0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0
0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3,0,171374.0,0.0,0,0,0,0,0,0,0,0.0,0.001
3,3,0.0,0.0,0,0,0,0,0,0,0,0,0
3,3,568718.0,568678.0,0,0,3.8526112606137177,0,0,0,0,0.02927335884858473,0
3,3,0.0,0.0,0,0,0,0,0,0,0,0,0
3,3,1061682.0,1053366.0,0,0,2.9733401608818713,0,0,0,0,0.03922842207570785,0.000
3,3,0.0,0.0,0,0,0,0,0,0,0,0,0
3,3,1342466.0,1342462.0,0,0,2.1296235511371275,0,0,0,0,0.029928415965426784,0
3,3,0.0,0.0,0,0,0,0,0,0,0,0,0
3,3,1359046.0,1359044.0,0,0,2.3189671191416323,0,0,0,0,0.03596506549715574,0
3,3,0.0,0.0,0,0,0,0,0,0,0,0,0
3,3,1397450.0,1397458.0,0,0,2.311399592464404,0,0,0,0,0.03436515896876879,0
3,3,0.0,0.0,0,0,0,0,0,0,0,0,0
3,3,3088800.0,1382986.0,0,0,2.6672961115533247,0,0,0,0,0.039597590623894716,0
3,3,0.0,0.0,0,0,0,0,0,0,0,0,0
3,3,1519796.0,1519782.0,0,0,3.053188668140752,0,0,0,0,0.040995207975653966,0.000
