vvCountHistVlun,vvCountHistVlunPrevious,totalWriteIOsHistVlun,totalWriteIOsHistPortTargets,cpuLatestTotalMaxPct,cpuLatestTotalAvgPct,portTotalAvgIOSizeKB,ddsSizeUsedTiB,nodeCountOffline,nodeCountMissing,ddsSizeUsedTiBPrevious,portTotalBandwidthMBPS,totalsGt32msPct
819,819,1.9123524E8,1.91217346E8,53,22,42.45034466092487,24.5428955078125,0,0,24.5428955078125,399.74514247819,0.12
819,819,2.02689312E8,2.02766286E8,16,12,40.66816758444324,24.5428955078125,0,0,24.5428955078125,369.983172592759,0.10
819,819,1.72772394E8,1.72701008E8,33,23,29.946940114014257,24.5428955078125,0,0,24.5428955078125,221.17815325924545,0.02
819,819,2.04361902E8,2.043801E8,30,15,56.5824405969929,24.5428955078125,0,0,24.5428955078125,773.1976794683759,2.5
819,819,1.87626806E8,1.87574148E8,18,13,63.41717403986904,24.5428955078125,0,0,24.5428955078125,820.2288516845915,0.76
819,819,0.0,0.0,18,13,0,24.5428955078125,0,0,24.5428955078125,0,0
819,819,1.92859216E8,1.92937968E8,12,8,44.892889539022676,24.5428955078125,0,0,24.5428955078125,411.20196362177165,0.16
819,819,1.67308022E8,1.6733371E8,17,11,40.43071567757953,24.5428955078125,0,0,24.5428955078125,281.1832992561107,0.04
819,819,1.3573244E8,1.3577664E8,40,15,28.71284819369592,24.5428955078125,0,0,24.5428955078125,165.57739486803285,0.02
819,819,2.02965772E8,2.02886044E8,44,20,57.2920507072086,24.5428955078125,0,0,24.5428955078125,666.3325322654595,3.0
819,819,1.98329774E8,1.98230802E8,9,8,62.75156469312515,24.5428955078125,0,0,24.5428955078125,778.0927628876332,0.95
819,819,0.0,0.0,9,8,0,24.5428955078125,0,0,24.5428955078125,0,0
819,819,2.04610044E8,2.04741728E8,50,18,57.39399197412719,24.5428955078125,0,0,24.5428955078125,658.3911785435577,1.6
819,819,1.56872374E8,1.56866734E8,49,20,34.52940999602833,24.5428955078125,0,0,24.5428955078125,237.61049728797528,0.11
819,819,1.3934938E8,1.39365508E8,8,6,26.788406725387755,24.5428955078125,0,0,24.5428955078125,155.30454504739092,0.05
819,819,1.9054937E8,1.90360654E8,38,25,58.09699957094933,24.5428955078125,0,0,24.5428955078125,615.4367646258652,1.1
819,819,1.75526232E8,1.75661446E8,41,17,55.33288746005703,24.5428955078125,0,0,24.5428955078125,652.459603735193,0.93
819,819,0.0,0.0,41,17,0,24.5428955078125,0,0,24.5428955078125,0,0
819,819,1.87719266E8,1.87690994E8,11,9,38.41144732783817,24.5428955078125,0,0,24.5428955078125,361.0284477909389,0.10
819,819,2.07667574E8,2.07741032E8,50,19,37.55416009859027,24.5428955078125,0,0,24.5428955078125,339.4739909381303,0.08
819,819,1.94217634E8,1.94180814E8,8,7,33.45292601085941,24.5428955078125,0,0,24.5428955078125,275.20880908279497,0.21
819,819,2.08093486E8,2.0801179E8,43,34,59.56382847602974,24.5428955078125,0,0,24.5428955078125,764.8931719250976,2.6
819,819,1.93330188E8,1.934307E8,52,25,59.59457000061052,24.5428955078125,0,0,24.5428955078125,773.4273235665751,0.87
819,819,0.0,0.0,52,25,0,24.5428955078125,0,0,24.5428955078125,0,0
819,819,1.85813546E8,1.85754272E8,18,11,43.72748482371823,24.5428955078125,0,0,24.5428955078125,382.9578844285432,0.20
819,819,2.07503468E8,2.07531966E8,42,18,37.79169430333622,24.5428955078125,0,0,24.5428955078125,345.03661402776646,0.06
819,819,1.7933175E8,1.79380364E8,48,19,32.784977021426286,24.5428955078125,0,0,24.5428955078125,254.4953594330484,0.02
819,819,1.97671546E8,1.97629504E8,55,25,57.06793135861292,24.5428955078125,0,0,24.5428955078125,752.366218266254,2.5
819,819,1.89603278E8,1.89638014E8,54,23,61.98042332361013,24.5428955078125,0,0,24.5428955078125,783.8333067527211,0.99
819,819,0.0,0.0,54,23,0,24.5428955078125,0,0,24.5428955078125,0,0
819,819,2.00369538E8,2.0022231E8,35,19,44.928175886872864,24.5428955078125,0,0,24.5428955078125,440.1215435063749,0.10
819,819,2.1271414E8,2.12755404E8,18,16,42.074253003061315,24.5428955078125,0,0,24.5428955078125,400.03860629563906,0.16
819,819,1.8984829E8,1.89902386E8,53,22,36.143528940484615,24.5428955078125,0,0,24.5428955078125,294.4615352604182,0.04
819,819,1.93304122E8,1.93279992E8,51,24,60.76303900104776,24.5428955078125,0,0,24.5428955078125,751.3238998035537,2.6
819,819,1.9204643E8,1.92098954E8,21,18,59.709167573680055,24.5428955078125,0,0,24.5428955078125,787.7150317296392,1.0
819,819,0.0,0.0,21,18,0,24.5428955078125,0,0,24.5428955078125,0,0
819,819,1.95103328E8,1.95066262E8,44,36,47.54713072253974,24.5428955078125,0,0,24.5428955078125,469.31859611554574,0.14
819,819,2.18485146E8,2.1850064E8,49,19,41.84531482731604,24.5428955078125,0,0,24.5428955078125,425.94167927412974,0.07
819,819,1.9629344E8,1.96287608E8,19,11,37.4350156567401,24.5428955078125,0,0,24.5428955078125,323.70483722797985,0.03
819,819,1.95602762E8,1.95535442E8,48,22,59.791867136804775,24.5428955078125,0,0,24.5428955078125,699.0551546724673,2.7
819,819,1.90783192E8,1.90932278E8,40,31,60.31445028445609,24.5428955078125,0,0,24.5428955078125,813.1463510350021,1.1
819,819,0.0,0.0,40,31,0,24.5428955078125,0,0,24.5428955078125,0,0
819,819,1.95906608E8,1.95816672E8,16,13,41.86981632272672,24.5428955078125,0,0,24.5428955078125,402.2881442071783,0.10
819,819,2.05128056E8,2.050855E8,19,15,42.93165503634389,24.5428955078125,0,0,24.5428955078125,411.680727304726,0.08
819,819,1.82232916E8,1.82273148E8,16,11,34.65150837770701,24.5428955078125,0,0,24.5428955078125,282.9153684840686,0.05
819,819,1.98144376E8,1.98171962E8,33,21,57.52025945148448,24.5428955078125,0,0,24.5428955078125,729.76019031999,2.5
819,819,1.94041114E8,1.94101384E8,56,33,66.09750500117194,24.5428955078125,0,0,24.5428955078125,877.4553944990606,0.97
819,819,0.0,0.0,56,33,0,24.5428955078125,0,0,24.5428955078125,0,0
819,819,1.96050342E8,1.95997814E8,40,32,47.18701035781858,24.5428955078125,0,0,24.5428955078125,460.1847141720907,0.19
819,819,1.77065634E8,1.77025134E8,51,21,41.36154907940262,24.5428955078125,0,0,24.5428955078125,308.5702470517178,0.05
819,819,1.54057414E8,1.54165792E8,8,6,34.42582431687542,24.5428955078125,0,0,24.5428955078125,224.20271101258095,0.03
819,819,1.9098515E8,1.9087808E8,14,12,57.865988100899564,24.5428955078125,0,0,24.5428955078125,607.5932736373145,3.0
819,819,2.14447426E8,2.14508518E8,27,19,67.83255798663465,24.5428955078125,0,0,24.5428955078125,928.5951019032826,1.6
819,819,0.0,0.0,27,19,0,24.5428955078125,0,0,24.5428955078125,0,0
819,819,2.1219784E8,2.12200686E8,51,19,54.85742481340042,24.5428955078125,0,0,24.5428955078125,648.2780414713051,1.1
819,819,1.70160176E8,1.7017948E8,48,20,40.8397680034678,24.5428955078125,0,0,24.5428955078125,337.0875552362141,0.12
819,819,1.6330482E8,1.63305796E8,7,7,35.028859392859836,24.5428955078125,0,0,24.5428955078125,243.94404662831744,0.08
819,819,1.7810613E8,1.78061426E8,18,16,58.44904539722183,24.5428955078125,0,0,24.5428955078125,574.5466087297024,1.0
819,819,1.87863934E8,1.87873716E8,13,10,63.33193736842422,24.5428955078125,0,0,24.5428955078125,742.185757432902,0.99
819,819,0.0,0.0,13,10,0,24.5428955078125,0,0,24.5428955078125,0,0
819,819,1.81680122E8,1.8163565E8,12,9,45.90215107840651,24.5428955078125,0,0,24.5428955078125,497.18048346871416,0.17
819,819,2.26108024E8,2.26033668E8,53,23,44.32912226037167,24.5428955078125,0,0,24.5428955078125,442.88018569705434,0.31
819,819,2.1031662E8,2.10368784E8,47,20,29.986537340749045,24.5428955078125,0,0,24.5428955078125,276.8271924649861,0.04
819,819,2.07953518E8,2.08062542E8,52,30,56.72699106653079,24.5428955078125,0,0,24.5428955078125,714.1140480958732,2.5
819,819,1.92552654E8,1.92550146E8,38,16,65.06076528791972,24.5428955078125,0,0,24.5428955078125,848.4572027056149,1.1
