vvCountHistVlun,vvCountHistVlunPrevious,totalWriteIOsHistVlun,totalWriteIOsHistPortTargets,cpuLatestTotalMaxPct,cpuLatestTotalAvgPct,portTotalAvgIOSizeKB,ddsSizeUsedTiB,nodeCountOffline,nodeCountMissing,ddsSizeUsedTiBPrevious,portTotalBandwidthMBPS,totalsGt32msPct
162,162,2.8423316E7,2.842895E7,42,27,32.68497682836455,13.69189453125,0,0,13.69189453125,81.527978498585,0.005
162,162,5.9390932E7,5.9378766E7,58,35,23.00761472692935,13.69189453125,0,0,13.69189453125,102.38615567468287,0.004
162,162,5.6438874E7,5.6434722E7,54,31,30.60810556674226,13.69189453125,0,0,13.69189453125,115.36717053877086,0.04
162,162,4.1509212E7,4.1518284E7,59,34,23.90791449075086,13.69189453125,0,0,13.69189453125,69.47371105448761,0.000
162,162,2.5895752E7,2.5915864E7,54,32,84.24133010133295,13.69189453125,0,0,13.69189453125,211.31940641486167,0.09
162,162,0.0,0.0,54,32,0,13.69189453125,0,0,13.69189453125,0,0
162,162,2.6506518E7,2.6496554E7,34,22,47.35921952629209,13.69189453125,0,0,13.69189453125,113.19283605629796,0.01
162,162,3.9788676E7,3.9776986E7,59,33,22.565109070980473,13.69189453125,0,0,13.69189453125,59.15799171304472,0.001
162,162,4.0926534E7,4.0929654E7,33,21,50.45743330950319,13.69189453125,0,0,13.69189453125,170.0140519417309,0.003
162,162,3.5579372E7,3.5587206E7,59,37,55.57408677378278,13.69189453125,0,0,13.69189453125,171.61343235823972,0.001
162,162,2.4586082E7,2.459564E7,58,33,108.47138614982451,13.69189453125,0,0,13.69189453125,211.8188872125686,0.07
162,162,0.0,0.0,58,33,0,13.69189453125,0,0,13.69189453125,0,0
162,162,2.006321E7,2.0057382E7,55,33,95.20178802821685,13.69189453125,0,0,13.69189453125,174.8395181005371,0.02
162,162,1.8365562E7,1.8373094E7,7,5,46.7622602841794,13.69189453125,0,0,13.69189453125,42.009213076615275,0.001
162,162,3.4516848E7,3.4508168E7,41,25,23.85557743466437,13.69189453125,0,0,13.69189453125,54.088546424693966,0.001
162,162,3.7857624E7,3.785204E7,50,30,24.290709760375183,13.69189453125,0,0,13.69189453125,62.866274274058625,0.001
