vvCountHistVlun,vvCountHistVlunPrevious,totalWriteIOsHistVlun,totalWriteIOsHistPortTargets,cpuLatestTotalMaxPct,cpuLatestTotalAvgPct,portTotalAvgIOSizeKB,ddsSizeUsedTiB,nodeCountOffline,nodeCountMissing,ddsSizeUsedTiBPrevious,portTotalBandwidthMBPS,totalsGt32msPct
18,18,5490384.0,5490764.0,14,8,75.29624451255312,15.886279296875001,0,0,15.886279296875001,59.89801702789699,0.02
18,18,8624736.0,8624552.0,11,7,34.95756405230326,15.886279296875001,0,0,15.886279296875001,22.242438511040753,0.03
18,18,6935358.0,6934894.0,16,10,30.010931985414988,15.886279296875001,0,0,15.886279296875001,27.68307097303571,0.004
18,18,6803208.0,6803146.0,35,21,85.38994724019153,15.886279296875001,0,0,15.886279296875001,49.232345542284754,0.003
18,18,7015518.0,7015618.0,17,11,232.43847748253032,15.886279296875001,0,0,15.886279296875001,207.5130962267799,0.002
18,18,0.0,0.0,17,11,0,15.886279296875001,0,0,15.886279296875001,0,0
18,18,5866800.0,5867130.0,9,6,178.1348367549533,15.886279296875001,0,0,15.886279296875001,129.0439028835801,0.02
18,18,8714246.0,8713398.0,15,10,30.036753521876268,15.893896484375,0,0,15.886279296875001,20.941077217555588,0.002
18,18,6671454.0,6671782.0,38,21,29.218675770098784,15.893896484375,0,0,15.893896484375,26.494993780662618,0.01
18,18,6789788.0,6790522.0,15,10,27.936919260309367,15.893896484375,0,0,15.893896484375,15.731688779741258,0.01
18,18,6320662.0,6320666.0,53,28,87.46493457798665,15.893896484375,0,0,15.893896484375,59.024290903714814,0.001
18,18,0.0,0.0,53,28,0,15.893896484375,0,0,15.893896484375,0,0
18,18,5517846.0,5517242.0,18,13,114.34433816463698,15.893896484375,0,0,15.893896484375,71.65784101097199,0.02
18,18,8728284.0,8727514.0,21,13,30.352112062336595,15.914208984375001,0,0,15.893896484375,21.582922325681864,0.002
18,18,6964332.0,6964934.0,53,28,29.501695139770323,15.914208984375001,0,0,15.914208984375001,27.715106554979343,0.004
18,18,6907266.0,6907514.0,13,9,21.628961400677976,15.914208984375001,0,0,15.914208984375001,11.721163220355987,0.01
18,18,6134524.0,6134192.0,23,15,131.2827571513559,15.914208984375001,0,0,15.914208984375001,121.44450062168104,0.002
18,18,0.0,0.0,23,15,0,15.914208984375001,0,0,15.914208984375001,0,0
18,18,5447200.0,5447618.0,24,14,182.75224906747496,15.914208984375001,0,0,15.914208984375001,177.58405473130884,0.01
18,18,8482440.0,8482492.0,23,12,29.249902680655364,15.937060546875001,0,0,15.914208984375001,18.9371116539674,0.001
18,18,7632014.0,7631526.0,58,32,30.005710485098476,15.937060546875001,0,0,15.937060546875001,28.595419460585028,0.005
18,18,7413434.0,7413868.0,20,14,20.133414558242134,15.937060546875001,0,0,15.937060546875001,11.545738075657894,0.003
18,18,6379730.0,6374030.0,21,14,20.199618712628826,15.937060546875001,0,0,15.937060546875001,14.005007033939973,0.001
18,18,0.0,0.0,21,14,0,15.937060546875001,0,0,15.937060546875001,0,0
18,18,5530180.0,5535820.0,52,28,93.2131015911219,15.937060546875001,0,0,15.937060546875001,57.840352724858356,0.03
18,18,8553424.0,8553340.0,15,11,27.8654072508294,15.942138671875,0,0,15.937060546875001,22.04159761466397,0.001
18,18,7870058.0,7869046.0,19,12,31.613913199151188,15.942138671875,0,0,15.942138671875,32.72679272896421,0.03
18,18,7693928.0,7694822.0,30,17,24.14312179048245,15.942138671875,0,0,15.942138671875,14.828809902755687,0.005
18,18,6590796.0,6590720.0,11,6,31.82753667354234,15.942138671875,0,0,15.942138671875,20.374339483476927,0.06
18,18,0.0,0.0,11,6,0,15.942138671875,0,0,15.942138671875,0,0
18,18,6034660.0,6035060.0,14,8,112.91986478678803,15.942138671875,0,0,15.942138671875,87.48077609861438,0.02
18,18,8569200.0,8569054.0,23,15,32.18992261039782,15.975146484375001,0,0,15.942138671875,20.286039861062488,0.003
18,18,8000096.0,7999084.0,22,15,33.21498831977148,15.975146484375001,0,0,15.975146484375001,32.85973684677673,0.02
18,18,8464728.0,8465638.0,50,26,28.225281622926843,15.975146484375001,0,0,15.975146484375001,19.038600103299974,0.07
18,18,6553102.0,6553566.0,12,8,30.27237647376534,15.975146484375001,0,0,15.975146484375001,19.60293992815424,0.004
18,18,0.0,0.0,12,8,0,15.975146484375001,0,0,15.975146484375001,0,0
18,18,6271222.0,6270068.0,15,10,29.612275165783192,15.975146484375001,0,0,15.975146484375001,20.896794898664048,0.02
18,18,8573118.0,8574118.0,22,14,93.90360580467097,15.977685546875001,0,0,15.975146484375001,60.39576362221928,0.002
18,18,7887542.0,7887462.0,22,14,35.866804127535055,15.977685546875001,0,0,15.977685546875001,33.98945497687623,0.03
18,18,7887608.0,7887650.0,20,13,22.536105847157003,15.977685546875001,0,0,15.977685546875001,14.04652712102522,0.002
18,18,6830550.0,6830882.0,27,16,27.98387933961134,15.977685546875001,0,0,15.977685546875001,17.58121544479874,0.003
18,18,0.0,0.0,27,16,0,15.977685546875001,0,0,15.977685546875001,0,0
18,18,6742830.0,6741402.0,22,15,81.63858733506446,15.977685546875001,0,0,15.977685546875001,58.49862285260617,0.01
18,18,8692522.0,8693332.0,48,26,42.09671760706336,15.995458984375,0,0,15.977685546875001,26.788614530532882,0.001
18,18,7347030.0,7346536.0,10,8,30.252792170625675,15.995458984375,0,0,15.995458984375,27.247745599259982,0.01
18,18,7388844.0,7389526.0,18,12,52.977920761872035,15.995458984375,0,0,15.995458984375,33.47472546797379,0.02
18,18,7064952.0,7065130.0,26,17,241.9254895295683,15.995458984375,0,0,15.995458984375,190.62737017889913,0.004
18,18,0.0,0.0,26,17,0,15.995458984375,0,0,15.995458984375,0,0
18,18,6001672.0,6000752.0,22,14,167.06172313481454,15.995458984375,0,0,15.995458984375,128.47535237814614,0.02
18,18,8535546.0,8536110.0,50,26,32.9617326901258,16.013232421875,0,0,15.995458984375,20.8646329305429,0.001
18,18,7057940.0,7054016.0,16,12,28.331549481540293,16.013232421875,0,0,16.013232421875,25.40239601995872,0.003
18,18,7036322.0,7040360.0,17,10,27.87790024067035,16.013232421875,0,0,16.013232421875,17.211085343879823,0.001
18,18,6281852.0,6282336.0,26,15,58.9561669711691,16.013232421875,0,0,16.013232421875,34.305145713404606,0.003
18,18,0.0,0.0,26,15,0,16.013232421875,0,0,16.013232421875,0,0
18,18,5793162.0,5792918.0,12,8,100.5343316701416,16.013232421875,0,0,16.013232421875,70.57104077619248,0.01
18,18,8345164.0,8344378.0,16,9,33.11314393132286,16.038623046875,0,0,16.013232421875,22.05699459260703,0.002
18,18,7025796.0,7024510.0,28,17,28.566943686702878,16.038623046875,0,0,16.038623046875,25.43535653884754,0.003
18,18,7267792.0,7264410.0,18,12,21.629767356863756,16.038623046875,0,0,16.038623046875,13.191907365682532,0.004
18,18,6236264.0,6240676.0,50,28,115.38369195512131,16.038623046875,0,0,16.038623046875,95.62364995379997,0.001
18,18,0.0,0.0,50,28,0,16.038623046875,0,0,16.038623046875,0,0
18,18,5848982.0,5849984.0,10,8,166.2776426278872,16.038623046875,0,0,16.038623046875,197.21758137954654,0.01
18,18,8303412.0,8302714.0,18,12,17.630518309579756,16.074169921875,0,0,16.038623046875,10.198360263377356,0.002
18,18,7693472.0,7693732.0,26,16,29.05672767585448,16.074169921875,0,0,16.074169921875,26.297488346191717,0.01
18,18,7591608.0,7590312.0,20,13,38.24946057759768,16.074169921875,0,0,16.074169921875,23.659567905563666,0.004
18,18,6473116.0,6474556.0,25,17,20.700851624192346,16.074169921875,0,0,16.074169921875,12.008020699439859,0.003
18,18,5999846.0,6000430.0,27,16,44.318474833310766,16.074169921875,0,0,16.074169921875,30.371347426353864,0.02
18,18,0.0,0.0,27,16,0,16.074169921875,0,0,16.074169921875,0,0
18,18,8065820.0,8064932.0,17,12,18.124462036705868,16.074169921875,0,0,16.074169921875,12.042858640478844,0.002
18,18,7265392.0,7265810.0,33,18,69.24417477183944,16.074169921875,0,0,16.074169921875,67.34764858774912,0.004
18,18,7152854.0,7152534.0,4,3,26.16178780575497,16.074169921875,0,0,16.074169921875,17.806924421992072,0.01
18,18,6335870.0,6336700.0,23,15,45.12337834011343,16.074169921875,0,0,16.074169921875,27.92030499555082,0.002
18,18,5888416.0,5888420.0,29,17,115.0963410341273,16.074169921875,0,0,16.074169921875,87.42908814603628,0.02
18,18,0.0,0.0,29,17,0,16.074169921875,0,0,16.074169921875,0,0
18,18,0.0,0.0,29,17,0,16.074169921875,0,0,16.074169921875,0,0
18,18,8245850.0,8244544.0,18,12,33.362396943502496,16.099560546875,0,0,16.074169921875,20.76871299912564,0.002
18,18,0.0,0.0,18,12,0,16.099560546875,0,0,16.099560546875,0,0
18,18,7365344.0,7366028.0,35,24,29.170953509384915,16.099560546875,0,0,16.099560546875,26.54535093318241,0.004
18,18,0.0,0.0,35,24,0,16.099560546875,0,0,16.099560546875,0,0
18,18,7776236.0,7776208.0,25,16,22.47158839997792,16.099560546875,0,0,16.099560546875,14.750686194193513,0.003
18,18,0.0,0.0,25,16,0,16.099560546875,0,0,16.099560546875,0,0
18,18,6560514.0,6561070.0,15,10,53.59181227262499,16.099560546875,0,0,16.099560546875,33.423086460992884,0.08
18,18,0.0,0.0,15,10,0,16.099560546875,0,0,16.099560546875,0,0
18,18,5957622.0,5957954.0,29,16,67.01884780396821,16.099560546875,0,0,16.099560546875,45.885473219976646,0.03
18,18,0.0,0.0,29,16,0,16.099560546875,0,0,16.099560546875,0,0
18,18,8167666.0,8165096.0,10,6,47.93469334233907,16.132568359375,0,0,16.099560546875,30.21749259762107,0.003
18,18,7429982.0,7430832.0,12,7,43.17371128475276,16.132568359375,0,0,16.132568359375,38.20091307941158,0.01
18,18,7848214.0,7847564.0,29,17,23.98304272691266,16.132568359375,0,0,16.132568359375,16.6631054517456,0.01
18,18,6852068.0,6854166.0,17,11,28.86741726088362,16.132568359375,0,0,16.132568359375,19.617855182980797,0.002
18,18,6046812.0,6046378.0,12,9,86.53683173698094,16.132568359375,0,0,16.132568359375,57.284957180421046,0.01
18,18,0.0,0.0,12,9,0,16.132568359375,0,0,16.132568359375,0,0
18,18,8518200.0,8517654.0,55,30,34.54337476760466,16.132568359375,0,0,16.132568359375,22.42254816462076,0.01
18,18,8524008.0,8523200.0,19,13,31.0937528958272,16.132568359375,0,0,16.132568359375,28.679748741064817,0.01
18,18,8178214.0,8179688.0,29,18,23.379765954533234,16.132568359375,0,0,16.132568359375,16.6131278749932,0.002
18,18,7001218.0,7001016.0,8,6,136.75994236903284,16.132568359375,0,0,16.132568359375,94.48605805014344,0.002
18,18,6100146.0,6100486.0,18,12,70.33000607410928,16.132568359375,0,0,16.132568359375,44.04718368009917,0.01
18,18,0.0,0.0,18,12,0,16.132568359375,0,0,16.132568359375,0,0
18,18,8316212.0,8314402.0,20,11,20.682326029203878,16.132568359375,0,0,16.132568359375,14.97059765040504,0.01
18,18,7360254.0,7361370.0,3,3,27.707504906714103,16.132568359375,0,0,16.132568359375,23.57273529702874,0.003
