vvCountHistVlun,vvCountHistVlunPrevious,totalWriteIOsHistVlun,totalWriteIOsHistPortTargets,cpuLatestTotalMaxPct,cpuLatestTotalAvgPct,portTotalAvgIOSizeKB,ddsSizeUsedTiB,nodeCountOffline,nodeCountMissing,ddsSizeUsedTiBPrevious,portTotalBandwidthMBPS,totalsGt32msPct
12,12,1.6190306E7,1.6190768E7,3,2,21.374334085222124,2.681884765625,0,0,2.681884765625,4.6769046550469975,0.05
12,12,0.0,0.0,3,2,0,2.681884765625,0,0,2.681884765625,0,0
12,12,1.453806E7,1.453822E7,0,0,29.117375106819836,2.6942626953125,0,0,2.681884765625,8.978045028585095,0.001
12,12,0.0,0.0,0,0,0,2.6942626953125,0,0,2.6942626953125,0,0
12,12,1.5135552E7,1.5135352E7,0,0,20.400768653675037,2.6888671875,0,0,2.6942626953125,4.311026629877335,0.04
12,12,0.0,0.0,0,0,0,2.6888671875,0,0,2.6888671875,0,0
12,12,1.709416E7,1.7094376E7,1,0,22.996937511574973,2.6888671875,0,0,2.6888671875,5.282716135317966,0.002
12,12,0.0,0.0,1,0,0,2.6888671875,0,0,2.6888671875,0,0
12,12,1.7433368E7,1.743292E7,1,0,20.681706946593675,2.7294921875,0,0,2.6888671875,4.515291866882934,0.004
12,12,0.0,0.0,1,0,0,2.7294921875,0,0,2.7294921875,0,0
12,12,3.13535284E8,3.13535198E8,1,1,26.116973078495768,2.97086181640625,0,0,2.7294921875,5.734446154186759,0.02
12,12,0.0,0.0,1,1,0,2.97086181640625,0,0,2.97086181640625,0,0
12,12,7118458.0,7118592.0,13,8,45.92485569027284,2.97086181640625,0,0,2.97086181640625,10.552797041178556,0.004
12,12,0.0,0.0,13,8,0,2.97086181640625,0,0,2.97086181640625,0,0
12,12,1.7069894E7,1.707024E7,5,3,24.02980111857821,2.97276611328125,0,0,2.97086181640625,4.675050277425069,0.003
12,12,0.0,0.0,5,3,0,2.97276611328125,0,0,2.97276611328125,0,0
12,12,4317398.0,4313500.0,7,4,18.67584394298063,2.97276611328125,0,0,2.97276611328125,1.5604990589830907,0.01
12,12,0.0,0.0,7,4,0,2.97276611328125,0,0,2.97276611328125,0,0
12,12,1.1891884E7,1.189227E7,17,10,26.75414140449503,2.98704833984375,0,0,2.97276611328125,4.991099876254125,0.003
12,12,0.0,0.0,17,10,0,2.98704833984375,0,0,2.98704833984375,0,0
12,12,1.3775732E7,1.3775528E7,10,6,22.732113009384893,2.98704833984375,0,0,2.98704833984375,4.43029072129336,0.003
12,12,0.0,0.0,10,6,0,2.98704833984375,0,0,2.98704833984375,0,0
12,12,1.2241354E7,1.2241436E7,19,11,29.753793523748808,3.1368530273437503,0,0,2.98704833984375,8.691785534415711,0.001
12,12,0.0,0.0,19,11,0,3.1368530273437503,0,0,3.1368530273437503,0,0
12,12,1.2665614E7,1.266581E7,1,1,18.894182792698146,3.13463134765625,0,0,3.1368530273437503,3.5667725896514826,0.004
12,12,0.0,0.0,1,1,0,3.13463134765625,0,0,3.13463134765625,0,0
12,12,1.515494E7,1.5154972E7,9,5,23.195554642033457,3.13463134765625,0,0,3.13463134765625,5.04264140851551,0.002
